method,bootstrap_idx,channel,credit,tier
Last Click,92,Display,0.0223880597014925,light
Last Click,92,Social,0.044776119402985,light
Last Click,92,Organic Search,0.0671641791044776,light
Last Click,92,Paid Search,0.3880597014925373,light
Last Click,92,Email,0.1940298507462686,light
Last Click,92,Referral,0.0522388059701492,light
Last Click,92,Direct,0.2313432835820895,light
Last Click,93,Display,0.03125,light
Last Click,93,Social,0.03125,light
Last Click,93,Organic Search,0.0703125,light
Last Click,93,Paid Search,0.3828125,light
Last Click,93,Email,0.1953125,light
Last Click,93,Referral,0.0859375,light
Last Click,93,Direct,0.203125,light
Last Click,94,Display,0.0263157894736842,light
Last Click,94,Social,0.0526315789473684,light
Last Click,94,Organic Search,0.0789473684210526,light
Last Click,94,Paid Search,0.3245614035087719,light
Last Click,94,Email,0.2894736842105263,light
Last Click,94,Referral,0.0614035087719298,light
Last Click,94,Direct,0.1666666666666666,light
Last Click,95,Display,0.0314960629921259,light
Last Click,95,Social,0.0472440944881889,light
Last Click,95,Organic Search,0.1023622047244094,light
Last Click,95,Paid Search,0.3385826771653543,light
Last Click,95,Email,0.1889763779527559,light
Last Click,95,Referral,0.0393700787401574,light
Last Click,95,Direct,0.2519685039370078,light
Last Click,96,Display,0.0294117647058823,light
Last Click,96,Social,0.0588235294117647,light
Last Click,96,Organic Search,0.0490196078431372,light
Last Click,96,Paid Search,0.3627450980392157,light
Last Click,96,Email,0.196078431372549,light
Last Click,96,Referral,0.0686274509803921,light
Last Click,96,Direct,0.2352941176470588,light
Last Click,97,Display,0.0085470085470085,light
Last Click,97,Social,0.0512820512820512,light
Last Click,97,Organic Search,0.0427350427350427,light
Last Click,97,Paid Search,0.2991452991452991,light
Last Click,97,Email,0.2136752136752136,light
Last Click,97,Referral,0.094017094017094,light
Last Click,97,Direct,0.2905982905982906,light
Last Click,98,Display,0.0252100840336134,light
Last Click,98,Social,0.0504201680672268,light
Last Click,98,Organic Search,0.0504201680672268,light
Last Click,98,Paid Search,0.4201680672268907,light
Last Click,98,Email,0.1764705882352941,light
Last Click,98,Referral,0.0504201680672268,light
Last Click,98,Direct,0.226890756302521,light
Last Click,99,Display,0.0306122448979591,light
Last Click,99,Social,0.0204081632653061,light
Last Click,99,Organic Search,0.1020408163265306,light
Last Click,99,Paid Search,0.3571428571428571,light
Last Click,99,Email,0.1836734693877551,light
Last Click,99,Referral,0.0816326530612244,light
Last Click,99,Direct,0.2244897959183673,light
First Click,0,Display,0.2357723577235772,light
First Click,0,Social,0.1463414634146341,light
First Click,0,Organic Search,0.4146341463414634,light
First Click,0,Paid Search,0.0,light
First Click,0,Email,0.089430894308943,light
First Click,0,Referral,0.0,light
First Click,0,Direct,0.1138211382113821,light
First Click,1,Display,0.2777777777777778,light
First Click,1,Social,0.1944444444444444,light
First Click,1,Organic Search,0.3611111111111111,light
First Click,1,Paid Search,0.0,light
First Click,1,Email,0.1018518518518518,light
First Click,1,Referral,0.0,light
First Click,1,Direct,0.0648148148148148,light
First Click,2,Display,0.160377358490566,light
First Click,2,Social,0.2075471698113207,light
First Click,2,Organic Search,0.3962264150943396,light
First Click,2,Paid Search,0.0,light
First Click,2,Email,0.1415094339622641,light
First Click,2,Referral,0.0,light
First Click,2,Direct,0.0943396226415094,light
First Click,3,Display,0.2268041237113402,light
First Click,3,Social,0.2061855670103092,light
First Click,3,Organic Search,0.3711340206185567,light
First Click,3,Paid Search,0.0,light
First Click,3,Email,0.0927835051546391,light
First Click,3,Referral,0.0,light
First Click,3,Direct,0.1030927835051546,light
First Click,4,Display,0.152,light
First Click,4,Social,0.136,light
First Click,4,Organic Search,0.408,light
First Click,4,Paid Search,0.0,light
First Click,4,Email,0.184,light
First Click,4,Referral,0.0,light
First Click,4,Direct,0.12,light
First Click,5,Display,0.145631067961165,light
First Click,5,Social,0.2233009708737864,light
First Click,5,Organic Search,0.4660194174757281,light
First Click,5,Paid Search,0.0,light
First Click,5,Email,0.058252427184466,light
First Click,5,Referral,0.0,light
First Click,5,Direct,0.1067961165048543,light
First Click,6,Display,0.217391304347826,light
First Click,6,Social,0.208695652173913,light
First Click,6,Organic Search,0.417391304347826,light
First Click,6,Paid Search,0.0,light
First Click,6,Email,0.1217391304347826,light
First Click,6,Referral,0.0,light
First Click,6,Direct,0.0347826086956521,light
First Click,7,Display,0.173469387755102,light
First Click,7,Social,0.173469387755102,light
First Click,7,Organic Search,0.4285714285714285,light
First Click,7,Paid Search,0.0,light
First Click,7,Email,0.1428571428571428,light
First Click,7,Referral,0.0,light
First Click,7,Direct,0.0816326530612244,light
First Click,8,Display,0.2066115702479339,light
First Click,8,Social,0.1900826446280991,light
First Click,8,Organic Search,0.4049586776859504,light
First Click,8,Paid Search,0.0,light
First Click,8,Email,0.0991735537190082,light
First Click,8,Referral,0.0,light
First Click,8,Direct,0.0991735537190082,light
First Click,9,Display,0.1769911504424778,light
First Click,9,Social,0.2035398230088495,light
First Click,9,Organic Search,0.4424778761061947,light
First Click,9,Paid Search,0.0,light
First Click,9,Email,0.1150442477876106,light
First Click,9,Referral,0.0,light
First Click,9,Direct,0.0619469026548672,light
First Click,10,Display,0.1982758620689655,light
First Click,10,Social,0.1379310344827586,light
First Click,10,Organic Search,0.4310344827586206,light
First Click,10,Paid Search,0.0,light
First Click,10,Email,0.1120689655172413,light
First Click,10,Referral,0.0,light
First Click,10,Direct,0.1206896551724138,light
First Click,11,Display,0.2142857142857142,light
First Click,11,Social,0.1339285714285714,light
First Click,11,Organic Search,0.3839285714285714,light
First Click,11,Paid Search,0.0,light
First Click,11,Email,0.1696428571428571,light
First Click,11,Referral,0.0,light
First Click,11,Direct,0.0982142857142857,light
First Click,12,Display,0.1186440677966101,light
First Click,12,Social,0.1779661016949152,light
First Click,12,Organic Search,0.4830508474576271,light
First Click,12,Paid Search,0.0,light
First Click,12,Email,0.1186440677966101,light
First Click,12,Referral,0.0,light
First Click,12,Direct,0.1016949152542373,light
First Click,13,Display,0.1696428571428571,light
First Click,13,Social,0.1071428571428571,light
First Click,13,Organic Search,0.4821428571428571,light
First Click,13,Paid Search,0.0,light
First Click,13,Email,0.125,light
First Click,13,Referral,0.0,light
First Click,13,Direct,0.1160714285714285,light
First Click,14,Display,0.174757281553398,light
First Click,14,Social,0.145631067961165,light
First Click,14,Organic Search,0.4563106796116505,light
First Click,14,Paid Search,0.0,light
First Click,14,Email,0.116504854368932,light
First Click,14,Referral,0.0,light
First Click,14,Direct,0.1067961165048543,light
First Click,15,Display,0.2137931034482758,light
First Click,15,Social,0.2,light
First Click,15,Organic Search,0.3724137931034483,light
First Click,15,Paid Search,0.0,light
First Click,15,Email,0.1034482758620689,light
First Click,15,Referral,0.0,light
First Click,15,Direct,0.1103448275862069,light
First Click,16,Display,0.219298245614035,light
First Click,16,Social,0.2017543859649122,light
First Click,16,Organic Search,0.3684210526315789,light
First Click,16,Paid Search,0.0,light
First Click,16,Email,0.1140350877192982,light
First Click,16,Referral,0.0,light
First Click,16,Direct,0.0964912280701754,light
First Click,17,Display,0.1946902654867256,light
First Click,17,Social,0.2389380530973451,light
First Click,17,Organic Search,0.3451327433628318,light
First Click,17,Paid Search,0.0,light
First Click,17,Email,0.1327433628318584,light
First Click,17,Referral,0.0,light
First Click,17,Direct,0.0884955752212389,light
First Click,18,Display,0.1759259259259259,light
First Click,18,Social,0.1574074074074074,light
First Click,18,Organic Search,0.3518518518518518,light
First Click,18,Paid Search,0.0,light
First Click,18,Email,0.1759259259259259,light
First Click,18,Referral,0.0,light
First Click,18,Direct,0.1388888888888889,light
First Click,19,Display,0.1875,light
First Click,19,Social,0.1875,light
First Click,19,Organic Search,0.375,light
First Click,19,Paid Search,0.0,light
First Click,19,Email,0.1145833333333333,light
First Click,19,Referral,0.0,light
First Click,19,Direct,0.1354166666666666,light
First Click,20,Display,0.1770833333333333,light
First Click,20,Social,0.0833333333333333,light
First Click,20,Organic Search,0.4479166666666667,light
First Click,20,Paid Search,0.0,light
First Click,20,Email,0.1875,light
First Click,20,Referral,0.0,light
First Click,20,Direct,0.1041666666666666,light
First Click,21,Display,0.203883495145631,light
First Click,21,Social,0.1650485436893204,light
First Click,21,Organic Search,0.4563106796116505,light
First Click,21,Paid Search,0.0,light
First Click,21,Email,0.087378640776699,light
First Click,21,Referral,0.0,light
First Click,21,Direct,0.087378640776699,light
First Click,22,Display,0.1666666666666666,light
First Click,22,Social,0.196078431372549,light
First Click,22,Organic Search,0.4117647058823529,light
First Click,22,Paid Search,0.0,light
First Click,22,Email,0.1568627450980392,light
First Click,22,Referral,0.0,light
First Click,22,Direct,0.0686274509803921,light
First Click,23,Display,0.2347826086956521,light
First Click,23,Social,0.1565217391304348,light
First Click,23,Organic Search,0.417391304347826,light
First Click,23,Paid Search,0.0,light
First Click,23,Email,0.0869565217391304,light
First Click,23,Referral,0.0,light
First Click,23,Direct,0.1043478260869565,light
First Click,24,Display,0.1129032258064516,light
First Click,24,Social,0.1854838709677419,light
First Click,24,Organic Search,0.4919354838709677,light
First Click,24,Paid Search,0.0,light
First Click,24,Email,0.1209677419354838,light
First Click,24,Referral,0.0,light
First Click,24,Direct,0.0887096774193548,light
First Click,25,Display,0.1969696969696969,light
First Click,25,Social,0.1666666666666666,light
First Click,25,Organic Search,0.4242424242424242,light
First Click,25,Paid Search,0.0,light
First Click,25,Email,0.1136363636363636,light
First Click,25,Referral,0.0,light
First Click,25,Direct,0.0984848484848484,light
First Click,26,Display,0.2419354838709677,light
First Click,26,Social,0.1612903225806451,light
First Click,26,Organic Search,0.4112903225806452,light
First Click,26,Paid Search,0.0,light
First Click,26,Email,0.1129032258064516,light
First Click,26,Referral,0.0,light
First Click,26,Direct,0.0725806451612903,light
First Click,27,Display,0.1696428571428571,light
First Click,27,Social,0.1339285714285714,light
First Click,27,Organic Search,0.4464285714285714,light
First Click,27,Paid Search,0.0,light
First Click,27,Email,0.1517857142857142,light
First Click,27,Referral,0.0,light
First Click,27,Direct,0.0982142857142857,light
First Click,28,Display,0.1639344262295081,light
First Click,28,Social,0.2377049180327868,light
First Click,28,Organic Search,0.3934426229508196,light
First Click,28,Paid Search,0.0,light
First Click,28,Email,0.1065573770491803,light
First Click,28,Referral,0.0,light
First Click,28,Direct,0.0983606557377049,light
First Click,29,Display,0.1607142857142857,light
First Click,29,Social,0.25,light
First Click,29,Organic Search,0.4107142857142857,light
First Click,29,Paid Search,0.0,light
First Click,29,Email,0.1071428571428571,light
First Click,29,Referral,0.0,light
First Click,29,Direct,0.0714285714285714,light
First Click,30,Display,0.160377358490566,light
First Click,30,Social,0.2169811320754717,light
First Click,30,Organic Search,0.4056603773584906,light
First Click,30,Paid Search,0.0,light
First Click,30,Email,0.1320754716981132,light
First Click,30,Referral,0.0,light
First Click,30,Direct,0.0849056603773584,light
First Click,31,Display,0.1370967741935483,light
First Click,31,Social,0.1774193548387097,light
First Click,31,Organic Search,0.4354838709677419,light
First Click,31,Paid Search,0.0,light
First Click,31,Email,0.1290322580645161,light
First Click,31,Referral,0.0,light
First Click,31,Direct,0.1209677419354838,light
First Click,32,Display,0.1565217391304348,light
First Click,32,Social,0.2347826086956521,light
First Click,32,Organic Search,0.391304347826087,light
First Click,32,Paid Search,0.0,light
First Click,32,Email,0.1217391304347826,light
First Click,32,Referral,0.0,light
First Click,32,Direct,0.0956521739130434,light
First Click,33,Display,0.1584158415841584,light
First Click,33,Social,0.1584158415841584,light
First Click,33,Organic Search,0.4752475247524752,light
First Click,33,Paid Search,0.0,light
First Click,33,Email,0.099009900990099,light
First Click,33,Referral,0.0,light
First Click,33,Direct,0.1089108910891089,light
First Click,34,Display,0.2307692307692307,light
First Click,34,Social,0.2136752136752136,light
First Click,34,Organic Search,0.3675213675213675,light
First Click,34,Paid Search,0.0,light
First Click,34,Email,0.0769230769230769,light
First Click,34,Referral,0.0,light
First Click,34,Direct,0.1111111111111111,light
First Click,35,Display,0.246031746031746,light
First Click,35,Social,0.2301587301587301,light
First Click,35,Organic Search,0.3333333333333333,light
First Click,35,Paid Search,0.0,light
First Click,35,Email,0.0952380952380952,light
First Click,35,Referral,0.0,light
First Click,35,Direct,0.0952380952380952,light
First Click,36,Display,0.1864406779661017,light
First Click,36,Social,0.2033898305084746,light
First Click,36,Organic Search,0.4067796610169492,light
First Click,36,Paid Search,0.0,light
First Click,36,Email,0.1016949152542373,light
First Click,36,Referral,0.0,light
First Click,36,Direct,0.1016949152542373,light
First Click,37,Display,0.168,light
First Click,37,Social,0.2,light
First Click,37,Organic Search,0.528,light
First Click,37,Paid Search,0.0,light
First Click,37,Email,0.064,light
First Click,37,Referral,0.0,light
First Click,37,Direct,0.04,light
First Click,38,Display,0.2222222222222222,light
First Click,38,Social,0.094017094017094,light
First Click,38,Organic Search,0.4188034188034188,light
First Click,38,Paid Search,0.0,light
First Click,38,Email,0.1623931623931624,light
First Click,38,Referral,0.0,light
First Click,38,Direct,0.1025641025641025,light
First Click,39,Display,0.2403846153846154,light
First Click,39,Social,0.1442307692307692,light
First Click,39,Organic Search,0.3942307692307692,light
First Click,39,Paid Search,0.0,light
First Click,39,Email,0.1153846153846153,light
